"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48"
"angry",84.7335677163735,-11.3989743713186,-6.56860238691978,-4.3794661831624,-6.93480510683442,-5.88132620803906,-8.54772787063051,-1.97259222343829,-2.30030450149606,0.0614940026508023,-3.26348590535122,0.0225670810084477,45.4750181120929,-4.97466098112633,-4.3417073541109,-1.30108605578769,-3.11699747941573,-2.19659119131539,-7.21004433959517,-4.87517657112171,-5.37573088013251,-1.72267455927911,-4.25266794518215,-3.34584514637934,76.2281538425082,-10.8125724654484,-6.93942860397826,-4.58665461671209,-5.51842654847257,-4.09865956641992,-7.95256391809045,-4.67744709301341,-3.94647698707963,0.545680926892638,-1.57154694568575,0.560544311302561,44.4637394955282,-6.3576528520303,-6.93942860397825,-3.63172548913194,-5.51842654847256,-3.63354940109059,-7.95256391809043,-4.38893662745395,-3.94647698707959,0.74680416820199,-1.57154694568573,0.710629861249064
"angry",86.7359333888687,-12.0287276325752,-5.99672875420664,-3.86475000050584,-6.14836461728907,-5.33753594859302,-7.43373706676038,-3.4229774079044,-1.79677334874156,0.252122240852285,-5.27764265985631,-1.83184379079839,47.6334826260867,-5.13607344721631,-3.64967753388787,-0.752434141911214,-2.28929100706106,-1.83762733606172,-4.80269936283812,-6.47592755462908,-4.97187109954405,-0.11562784508324,-3.68591821628532,0.400850060462307,78.4569679840702,-10.9125230491763,-6.16759302567436,-4.09796052399789,-4.74074783523935,-4.62490987246406,-5.79939622691856,-5.83180713809965,-4.55414627541632,2.24648598124652,-2.88239991070229,-0.630097925762364,46.6925536370903,-6.45760343575817,-6.16759302567436,-3.14303139641774,-4.74074783523934,-4.15979970713473,-5.79939622691855,-5.54329667254019,-4.55414627541629,2.44760922255587,-2.88239991070228,-0.480012375815862
"angry",82.8157425705688,-13.0562150557886,-5.42881731716654,-2.84662533268153,-6.47978707974704,-5.12716464320199,-7.86555680780684,-2.83500854652044,-1.7505546861771,-0.678561368320756,-4.94197515121154,-0.452427259277903,44.0560094508249,-6.11650671157571,-3.53864543801544,-0.0853579875604918,-2.43041537784759,-1.76861581778151,-5.09348573301537,-5.65014485499787,-3.96496302346698,-0.320447386618243,-4.7207331828517,0.216672932443769,74.9323730212567,-11.8418946756254,-5.97416938320625,-3.13703930882696,-4.68308284876544,-4.39943240058821,-6.16047070846805,-5.47121062191578,-4.09711695099606,2.09128854460571,-4.25615238179638,0.594309070492023,43.1679586742768,-7.38697506220731,-5.97416938320625,-2.18211018124681,-4.68308284876544,-3.93432223525888,-6.16047070846803,-5.18270015635632,-4.09711695099603,2.29241178591506,-4.25615238179636,0.744394620438525
"angry",93.8526308327586,-13.5314336733311,-8.05939343214427,-5.71395445160091,-7.07519667424515,-7.40231963944979,-10.1739418501004,-3.15408400879074,-1.70141468053421,0.519067061928329,-3.6351165932183,1.06033668491053,54.8642964968544,-6.44341704325756,-5.35515359144381,-2.53489060306465,-2.66352671568578,-3.49977346206634,-8.02321196346066,-7.18078955016082,-6.03757916522083,-1.33070322123018,-6.3265759681327,-3.2744436386425,85.3981853535671,-12.623504480806,-8.31456620296309,-6.30829026726536,-5.32253017953092,-5.61229422836122,-8.76204146706148,-6.16964333439562,-4.47730096798339,2.65244630346673,-1.97650916528285,1.15920164331195,53.6337710065872,-8.16858486738782,-8.31456620296309,-5.3533611396852,-5.32253017953091,-5.14718406303189,-8.76204146706147,-5.88113286883615,-4.47730096798335,2.85356954477608,-1.97650916528283,1.30928719325845
"fearful",55.8831734872782,-6.45488586002318,-0.672619999126375,0.391010542327155,-4.04024333564826,-3.93713334531557,-3.42796284127395,-0.203105415069165,1.82507387519201,0.352799997080286,-2.52407330133971,-1.94018442664645,15.489061975559,-1.13789758559679,-0.328936733060584,3.04476248121904,0.541979959275129,-1.60017829094426,-2.59364458211591,-5.6226602583965,-0.919213349931779,-0.22766600028504,1.58880600247874,1.95630858565493,47.2021333860051,-5.68898171874076,-1.29220114789978,0.61086802345168,-0.900375195004476,-3.9320421966852,-2.30089454308657,-3.84812867551368,1.76030908749437,3.54949749104488,1.89273349126942,3.29174204494825,15.4377190390251,-1.23406210532262,-1.29220114789978,1.56579715103183,-0.90037519500447,-3.46693203135586,-2.30089454308656,-3.55961820995422,1.76030908749441,3.75062073235423,1.89273349126944,3.44182759489475
"fearful",54.7129700637182,-7.74430477172948,-3.86172157704523,-0.856549185128025,-4.91107861654605,-5.32284866147181,-5.97622538353421,-1.00517406426539,2.07121482866979,-0.453028681182418,-3.343092817164,-0.635256904293122,15.0765227423071,-1.50825838989899,-2.69845655932679,2.1658743930964,0.342966051038182,-1.69294861907139,-4.59751516063947,-7.24001566246512,-1.08242424903561,-0.525680546567699,-2.06656352349045,1.34147017344264,46.3669867101943,-6.41959100682258,-4.1191958409147,-0.830364549213717,-1.77489130260723,-4.61016111254203,-4.81373931842087,-6.33509358276357,0.387701774099727,3.75499586757605,-1.32561343906457,2.17192358293815,14.6025723632144,-1.96467139340444,-4.11919584091469,0.124564578366435,-1.77489130260722,-4.1450509472127,-4.81373931842085,-6.0465831172041,0.387701774099763,3.9561191088854,-1.32561343906455,2.32200913288465
"fearful",53.165175417851,-6.63119243328302,0.645774941129951,1.33262570154332,-2.50137036698954,-2.46111673024367,-3.61122837780524,-0.535313682656716,1.52063788253013,0.516491088749178,-2.46230579227125,-0.446573961769843,12.7345559592837,-1.70844692914144,0.476647033270797,2.91514063108692,1.05299227129978,0.0714031884882485,-1.90686967209669,-3.88204109351076,-0.332467245855513,0.477324618991171,0.420584019265359,1.77726378550412,44.6215667572418,-6.09265448632487,-0.129993285129947,1.17720962325954,0.00464748720582478,-1.71416185970851,-1.71875874703176,-2.80549578452227,1.33449039729796,3.57482967488029,1.11009801976685,2.87346310644817,12.8571524102619,-1.63773487290673,-0.129993285129941,2.13213875083969,0.00464748720583038,-1.24905169437918,-1.71875874703175,-2.5169853189628,1.334490397298,3.77595291618964,1.11009801976686,3.02354865639467
"fearful",56.2861841996732,-7.46332370457582,-2.19258313832797,0.676451152363336,-4.29130822093353,-3.16485704845484,-4.34441855685539,-0.540625350832666,2.31514941122769,-0.205545540496803,-2.59708487286536,-0.668254664814393,16.4645612710552,-1.76180865397889,-1.67890985353699,2.96934066749931,-0.462360797841827,-0.614702174317033,-3.70630002345946,-5.38142285689892,-0.140358625417094,-0.0858310381601298,0.470421375607866,0.49564638778246,48.0352144189143,-6.36665241942711,-2.73577409170324,0.806452512771611,-1.72329630677402,-2.63639332566845,-2.94722263443719,-4.15244510371897,1.97473514918268,3.17154289971023,1.21260937829021,1.4091465332096,16.2708000719344,-1.91173280600897,-2.73577409170324,1.76138164035176,-1.72329630677402,-2.17128316033912,-2.94722263443717,-3.86393463815951,1.97473514918271,3.37266614101959,1.21260937829022,1.5592320831561
"fearful",80.6753631421061,-9.31376436596318,-4.58891925665077,-1.10807906452499,-2.84298495206241,-2.56471982773735,-7.36993985639088,-1.06497712549171,1.49081482643518,0.901168369263635,-4.09315394687384,0.0509525749489562,41.1629628753739,-3.31956229355069,-3.8681800222396,-0.324799636328609,0.0251958519747163,0.818475342059129,-5.09965620034368,-6.02926388741025,-2.37538066717522,1.36933909455827,-2.91620459317249,1.08017578670673,72.2182038540616,-8.56776087563458,-5.37327601760253,-2.76082686903927,-1.9058219779416,-1.20566010300874,-5.18456356362307,-5.29760758757577,-1.48509577561491,4.86202947922596,-1.56867140010237,1.18546799753929,40.4537895070817,-4.11284126221644,-5.37327601760252,-1.80589774145911,-1.9058219779416,-0.740549937679412,-5.18456356362306,-5.00909712201631,-1.48509577561487,5.06315272053531,-1.56867140010235,1.3355535474858
"fearful",83.5836464261122,-9.07730087443238,-7.30081617228235,-2.99342587608836,-4.56232942103631,-7.24664929491424,-9.91211295765563,-2.64233055251982,-0.563235713729353,-1.14015923510659,-5.08144286396709,-0.502209010610261,44.1010331196158,-2.49584009542418,-5.43466727663688,-0.692447766764045,0.686131960286165,-1.99086363296149,-7.32772561256005,-7.74919305263098,-3.82760624356324,-1.03798330004116,-4.98345012495341,-1.91082603899408,74.8071833304602,-8.11227554264292,-7.63426248860746,-4.67732251001044,-2.46737888693044,-5.04979344530417,-8.77237844384914,-8.03853942314136,-3.38871912708246,1.94358023046448,-3.66543270069664,-1.02717676018682,43.0427689834803,-3.65735592922478,-7.63426248860746,-3.72239338243029,-2.46737888693043,-4.58468327997484,-8.77237844384912,-7.7500289575819,-3.38871912708242,2.14470347177384,-3.66543270069663,-0.877091210240314
"fearful",89.5730159836141,-9.79791747430223,-6.02216017738786,-3.49603471439487,-5.43489167544985,-4.50061089340842,-10.8279532467574,-3.66778827884686,-1.18512511336351,-1.00893127800506,-5.64301951409634,-1.03070786836153,50.2486486520135,-3.22183825973184,-3.85683507685843,-1.08398336897242,-1.34188612409261,0.637542745205281,-7.0601035229699,-6.81843975051931,-4.53000382017054,-0.411688979138111,-4.96444386329577,-1.7268966613355,81.0598966678181,-8.88540594613875,-6.10872960188488,-4.4136440996452,-4.61693240629709,-2.52187858764433,-8.44970931298093,-7.77877246388649,-4.9995382107764,1.37488078104328,-4.63445164924716,-1.42934510948597,49.2954823208382,-4.43048633272061,-6.10872960188488,-3.45871497206505,-4.61693240629709,-2.056768422315,-8.44970931298091,-7.49026199832703,-4.99953821077636,1.57600402235263,-4.63445164924715,-1.27925955953947
"fearful",82.0009854449305,-8.55694422423202,-5.72694739665812,-2.43241576601955,-3.65537448353265,-5.68789986375093,-9.25874506709517,-0.877097547429629,-1.3274475917638,0.497860874490456,-6.51059378592156,-0.905391816501279,42.3557720378629,-2.22747478511431,-4.29613506416015,-0.489701728498086,0.709139508115438,-1.14005360522479,-7.07108910288514,-5.79817756256834,-5.13967177956231,2.95191429411159,-4.8825275297562,-1.05060182887299,73.2268449848953,-7.68926476886445,-6.2427173101953,-3.96883594746324,-2.24751579256416,-3.57917639871913,-8.57117979805203,-5.01089444838291,-4.95870951335105,4.68824528656694,-3.59242910935414,-1.51349736665745,41.4624306379154,-3.23434515544631,-6.2427173101953,-3.01390681988309,-2.24751579256415,-3.1140662333898,-8.57117979805202,-4.72238398282345,-4.95870951335101,4.88936852787629,-3.59242910935412,-1.36341181671095
"disgust",57.3804592147487,-7.23363403697105,-2.99185958934399,-1.69388354382392,-4.2782272795782,-5.38458835337232,-4.83213353095143,-2.67505491845081,-1.14906723510646,-0.18539999907597,-4.49431347980628,-0.751256280737411,17.549296267259,-1.0938892999892,-1.362666916312,1.21924779199894,0.359050118304331,-1.89098540473443,-2.49974234749983,-5.19897939012637,-2.30268150245971,0.41729887985021,-2.5157935061866,-0.502096762968107,48.9167120222373,-6.02167113471813,-2.7279283474646,-1.56186604132011,-1.4379932680933,-4.41986970825367,-3.57417579464108,-4.6786692580283,-2.42963601486599,2.09822406400909,-2.16480634754793,-0.24177456950547,17.1522976752574,-1.56675152129999,-2.7279283474646,-0.606936913739957,-1.43799326809329,-3.95475954292434,-3.57417579464106,-4.39015879246884,-2.42963601486596,2.29934730531844,-2.16480634754791,-0.0916890195589675
"disgust",56.590734297977,-8.52030748986681,-2.61504397094407,-3.12854363378065,-3.99563778172762,-6.35167722195214,-4.96322779652032,-2.60874930875658,-1.57674707462506,0.234722439262034,-4.53092993902636,-0.474213397282302,17.0222798196506,-2.20093589752842,-0.930093322768741,-0.214129093894058,0.566727884948737,-2.87412902208955,-2.59872983078098,-5.31754065375837,-3.2277833603043,0.298238356717591,-3.2379271902905,-0.75630664974419,48.3031968734763,-7.40812710768705,-2.43133986336111,-3.19301874446826,-1.41018390580406,-5.33827679710341,-3.996900865072,-4.66577104919466,-3.25037447233097,2.1129515778595,-1.87736904076006,-0.707813399076723,16.5387825264964,-2.95320749426891,-2.4313398633611,-2.23808961688811,-1.41018390580405,-4.87316663177408,-3.99690086507198,-4.3772605836352,-3.25037447233094,2.31407481916885,-1.87736904076004,-0.55772784913022
"disgust",55.810744609251,-6.14010206012986,-1.98163848678005,-0.700926903879481,-3.9899815543763,-2.95459761016042,-5.80504649951144,-0.193967009547352,0.348738662945259,-0.840180417989354,-3.11146478542223,-1.20787809351249,15.8480693969098,-0.334614672952616,-0.697242646122645,1.80301191371793,-0.0264074519444471,0.662068503162843,-4.55696087816782,-3.57028412779845,-0.635213128295543,-0.221863854510875,-0.170676785912864,0.567849833626654,47.4516463275105,-4.92511533022722,-1.65215203124215,-0.297077113741303,-1.78985009135323,-1.14030935526207,-4.43215819264127,-3.54110570527243,0.737702282640454,1.77185919102147,-0.589324796258208,1.04911813407372,15.6872319805306,-0.470195716809079,-1.65215203124214,0.657852013838849,-1.78985009135322,-0.675199189932734,-4.43215819264126,-3.25259523971297,0.737702282640491,1.97298243233083,-0.589324796258191,1.19920368402023
"disgust",53.404253986751,-7.5114547884094,-2.03798177923617,-0.987668984334062,-3.91418132906554,-2.88266734629471,-5.6686389381758,-0.0685468183447569,0.568762465606232,-0.847545818608241,-4.02352935447324,-0.963342800198509,13.7288813072488,-1.48279525473136,-0.649502239108976,1.32025996608054,-0.258313554629913,0.329496378516657,-4.7439693704878,-3.83089677630652,-0.13415556435014,1.34525038964554,-0.843956922420539,0.468812587020706,45.2967631728706,-6.20504956603421,-1.69147694997465,-0.728059979081866,-1.96490062647631,-1.30473111192419,-4.3742245774696,-3.42875640941972,0.599035782236832,2.98844360093547,-1.83771526391392,0.655619264801455,13.5323488258907,-1.75012995261607,-1.69147694997464,0.226869148498286,-1.96490062647631,-0.83962094659486,-4.37422457746959,-3.14024594386026,0.599035782236869,3.18956684224482,-1.8377152639139,0.805704814747957
"disgust",72.1003163663473,-8.40514232122529,-5.7673701077381,-5.82414456404219,-5.49471705514071,-4.95065246375062,-8.32704851600784,-1.65665550055627,-1.6699566654444,-1.7405127114641,-4.84546148815786,-1.83701832223885,32.6188392400254,-1.66644749671522,-2.69290755849435,-2.88617632534372,-1.73298968948775,-0.975904089539072,-7.46879685265485,-5.61084771783863,-2.93482802682736,-0.0780409157469582,-2.47075717683415,-2.43963643552289,63.435661873179,-7.43206287394143,-4.96468498990517,-6.38826985753639,-4.86841583702936,-2.97549954229482,-7.68512219615923,-5.72414603464139,-2.24907825961498,0.773648130288477,-2.31797111838133,-3.54629505665667,31.671247526199,-2.97714326052329,-4.96468498990517,-5.43334072995624,-4.86841583702936,-2.51038937696548,-7.68512219615922,-5.43563556908193,-2.24907825961494,0.974771371597829,-2.31797111838132,-3.39620950671016
"disgust",69.2709225387161,-10.599107724107,-5.05796225711794,-5.15269535402137,-6.89684582488372,-6.45949859216621,-6.78710435582887,-0.608906976694948,-2.06554023450045,-1.48196386221774,-4.64734826437414,-1.4226967276312,30.0160506971546,-3.76669984109518,-2.38623358880321,-1.1462756862923,-2.37277675779428,-3.72768531065699,-7.90930027581676,-3.80736079231236,-2.82362776004562,-0.134827380853405,-2.5425211059775,-2.2795696859922,60.9043295441392,-9.55197450357253,-4.99373727328223,-4.93218912592134,-5.2855630185556,-5.37768809796948,-8.08362399304711,-3.25184174965096,-1.59683194196486,0.523608391952469,-2.87601197791259,-1.54035443530233,29.1399151971592,-5.09705489015439,-4.99373727328223,-3.97725999834119,-5.28556301855559,-4.91257793264015,-8.0836239930471,-2.9633312840915,-1.59683194196483,0.724731633261821,-2.87601197791258,-1.39026888535583
"disgust",68.5063195711402,-6.59988929570912,-1.0216432800142,-4.9134963754156,-4.99557497727913,-4.30137669587606,-7.8022254707234,-1.09498972797679,-3.29085678435384,-3.05952930838396,-3.92913116963196,-3.06086150991502,28.4967956314006,-0.45799351484375,1.74368633602746,-1.47215973268458,-0.293742148043341,-0.418072400920605,-6.57247070095672,-1.40427020988487,-1.89666616396102,-1.7622140756299,-0.0508869208805357,-2.65553465243435,59.8677535538679,-5.77180419667611,-0.00323480653465675,-4.60696270247964,-3.60886115621541,-2.25867941265018,-7.75258482536939,-3.2864640384367,-1.47823478255448,-3.16059353727408,-2.62352371982552,-2.64905203332971,28.103339206888,-1.31688458325797,-0.00323480653465067,-3.65203357489949,-3.6088611562154,-1.79356924732085,-7.75258482536938,-2.99795357287724,-1.47823478255444,-2.95947029596473,-2.6235237198255,-2.49896648338321
"disgust",63.0010146045768,-8.18351816766407,-3.59194400888525,-4.12682040938487,-4.78321765728598,-5.16247985778333,-7.30390805675761,-0.688236772126434,-1.62886891459313,-2.11971857421095,-3.93265050635559,-1.31800389859121,23.4400265994272,-1.63996938685678,-1.3790041668695,-1.06557617611693,-0.315093947265641,-1.34810693160717,-6.82722601290602,-3.37945096544623,-1.61118042867485,-0.710037071604799,-2.49497293455368,-1.39501114437674,54.5800592422211,-7.01839448655381,-3.1309261083435,-4.20386293937472,-3.07570491882384,-3.13362278541699,-7.4593918621447,-4.03381839412715,-1.02979348535896,0.16988946588528,-2.97264754899761,-1.32572081378097,22.8156448952411,-2.56347487313568,-3.13092610834349,-3.24893381179457,-3.07570491882383,-2.66851262008766,-7.45939186214468,-3.74530792856769,-1.02979348535892,0.371012707194632,-2.97264754899759,-1.17563526383447
